Cluster tag,size
0.86.23.251,2
0.86.65.37,2
103.91.125.91,2
0.86.24.224,2
0.99.45.165,2
0.86.33.119,2
0.86.34.43,2
0.98.245.217,2
0.86.33.177,2
0.86.42.179,2
0.86.39.182,2
0.86.38.55,2
0.86.65.197,2
0.86.49.203,2
34.111.46.214,2
0.86.46.243,2
31.41.41.201,2
31.41.41.202,2
0.86.50.227,2
0.86.54.124,2
0.85.214.17,2
0.86.49.164,2
0.86.57.212,2
0.86.68.72,2
0.86.129.217,2
0.86.56.129,2
0.86.60.71,2
198.18.1.238,2
0.86.62.208,2
0.86.56.50,2
0.86.61.113,2
0.86.76.104,2
0.85.209.119,2
0.86.84.198,2
0.86.156.69,2
0.86.150.31,2
0.86.69.219,2
0.86.70.153,2
0.99.121.74,2
0.86.88.123,2
0.98.252.203,2
0.86.94.215,2
0.86.93.220,2
0.86.97.103,2
0.86.177.179,2
0.86.93.222,2
0.86.93.98,2
0.86.104.135,2
0.86.104.38,2
0.86.100.4,2
0.86.105.239,2
0.86.177.54,2
0.86.118.209,2
69.55.238.241,2
0.87.81.203,2
0.86.112.230,2
0.86.121.200,2
0.86.132.18,2
0.86.122.190,2
0.86.121.243,2
0.86.154.2,2
0.86.124.43,2
0.86.139.100,2
0.86.134.183,2
0.86.217.70,2
0.86.141.119,2
0.87.3.65,2
0.86.139.90,2
0.86.154.176,2
0.85.209.48,2
0.86.147.186,2
0.87.171.89,2
0.86.157.183,2
0.86.189.143,2
157.230.69.195,2
0.89.94.220,2
0.86.160.235,2
0.86.151.29,2
0.86.206.53,2
0.86.168.195,2
0.86.161.74,2
0.86.245.144,2
157.230.32.243,2
0.96.170.155,2
0.99.76.161,2
0.86.171.253,2
0.86.192.250,2
0.86.184.194,2
0.86.188.115,2
0.86.186.1,2
0.86.222.219,2
0.86.186.128,2
0.86.219.116,2
0.86.212.146,2
0.86.209.233,2
0.86.248.44,2
15.197.208.90,2
0.86.198.125,2
0.86.204.107,2
0.86.204.61,2
0.86.202.93,2
0.86.217.207,2
0.86.216.80,2
0.88.131.185,2
0.86.235.238,2
0.86.228.129,2
192.64.147.141,2
0.86.220.138,2
0.86.221.250,2
0.86.237.200,2
0.86.224.15,2
0.86.226.12,2
0.99.125.53,2
0.86.232.23,2
217.70.146.10,2
0.86.233.185,2
0.86.250.105,2
0.88.148.215,2
0.87.0.79,2
0.86.250.5,2
0.86.249.197,2
0.86.211.159,2
0.86.254.178,2
0.86.252.175,2
0.99.160.112,2
0.87.10.136,2
0.87.18.127,2
0.87.21.73,2
0.95.176.132,2
0.87.5.43,2
74.125.206.94,2
0.87.16.237,2
0.85.186.63,2
0.87.25.235,2
0.91.117.123,2
162.0.230.29,2
0.100.163.243,2
0.87.43.44,2
0.88.240.213,2
0.87.26.227,2
0.87.34.223,2
0.87.39.162,2
0.91.85.170,2
0.88.248.59,2
0.87.31.68,2
0.88.232.47,2
0.87.151.126,2
0.87.54.91,2
0.87.191.251,2
0.87.50.230,2
0.87.94.251,2
0.86.241.142,2
0.87.53.179,2
0.87.66.47,2
0.89.49.250,2
0.87.76.224,2
176.31.176.75,2
37.187.202.101,2
0.87.76.245,2
0.87.88.25,2
0.87.89.111,2
0.92.162.172,2
0.87.90.251,2
0.87.95.249,2
0.87.85.211,2
0.87.94.73,2
216.27.94.89,2
0.87.101.107,2
0.89.75.255,2
0.87.110.237,2
0.87.116.225,2
0.87.118.205,2
0.89.104.32,2
0.87.120.240,2
0.87.111.229,2
0.86.98.111,2
0.87.17.111,2
0.87.129.252,2
0.87.196.51,2
0.87.126.24,2
0.87.125.235,2
0.92.227.161,2
0.87.122.88,2
0.87.138.23,2
0.87.165.213,2
0.87.136.139,2
0.87.124.111,2
0.99.241.86,2
0.87.140.106,2
0.87.143.174,2
0.87.240.176,2
0.101.107.109,2
0.87.141.191,2
0.87.134.211,2
0.87.155.211,2
0.87.135.109,2
0.87.142.215,2
0.93.142.15,2
0.100.173.147,2
0.101.131.100,2
0.100.50.89,2
0.87.162.12,2
0.87.154.0,2
0.87.164.94,2
0.87.163.11,2
0.87.174.53,2
0.89.213.61,2
0.89.208.217,2
0.87.173.255,2
0.87.171.241,2
0.87.176.186,2
0.87.186.96,2
0.87.207.217,2
0.87.192.76,2
0.87.183.204,2
0.87.198.43,2
0.87.191.25,2
0.87.195.236,2
0.87.200.171,2
0.87.205.159,2
0.87.207.35,2
0.88.66.114,2
0.87.221.94,2
0.100.111.165,2
0.87.244.115,2
0.87.237.176,2
185.118.197.123,2
0.87.214.37,2
150.95.255.38,2
0.94.5.21,2
0.87.241.182,2
0.87.226.144,2
0.88.14.210,2
0.87.219.216,2
0.90.92.9,2
0.88.16.145,2
0.87.243.230,2
0.87.216.121,2
0.90.77.233,2
0.87.234.220,2
0.87.234.235,2
0.87.242.71,2
0.87.242.62,2
0.87.239.57,2
0.88.9.49,2
0.87.247.131,2
0.87.249.80,2
0.87.246.155,2
0.87.254.84,2
0.88.3.65,2
0.88.12.57,2
0.102.57.170,2
0.88.6.138,2
0.87.251.202,2
0.88.9.35,2
0.88.22.176,2
0.88.10.11,2
0.90.114.210,2
0.88.19.48,2
0.88.9.167,2
0.90.125.51,2
0.88.17.230,2
0.88.23.72,2
0.88.30.137,2
0.88.43.168,2
0.88.186.217,2
0.88.51.32,2
0.88.35.44,2
0.88.127.143,2
0.90.160.195,2
0.97.159.76,2
0.88.84.139,2
0.88.49.107,2
0.88.44.215,2
0.88.45.173,2
0.88.57.158,2
0.88.51.139,2
0.88.54.27,2
0.88.43.113,2
0.88.59.147,2
0.88.64.127,2
0.88.65.241,2
0.88.73.229,2
0.88.77.126,2
0.88.91.110,2
0.88.109.54,2
0.88.95.121,2
0.88.103.163,2
0.88.101.38,2
0.88.96.35,2
0.102.227.72,2
0.88.108.83,2
51.75.251.105,2
0.88.123.224,2
0.88.120.204,2
0.88.172.35,2
0.88.123.175,2
0.88.120.247,2
0.88.126.17,2
0.88.126.163,2
0.103.27.249,2
0.91.94.220,2
0.101.48.193,2
0.88.131.157,2
0.88.154.36,2
0.88.131.249,2
0.88.159.50,2
0.88.159.45,2
0.88.156.189,2
0.88.153.151,2
0.85.208.66,2
0.88.152.63,2
0.88.156.123,2
0.89.2.115,2
0.93.152.29,2
0.88.184.63,2
0.88.168.6,2
0.88.175.34,2
0.88.165.240,2
0.88.177.19,2
0.103.111.153,2
0.88.193.69,2
0.88.235.35,2
0.85.230.217,2
0.88.198.97,2
0.88.222.44,2
0.88.201.202,2
0.88.213.76,2
0.88.212.118,2
0.91.194.6,2
0.88.209.10,2
0.95.47.134,2
0.88.214.114,2
5.79.113.250,2
0.88.230.86,2
0.88.228.80,2
0.88.224.5,2
0.88.237.43,2
0.88.229.228,2
0.90.8.194,2
187.130.226.109,2
0.88.234.113,2
0.88.226.110,2
0.88.233.1,2
0.88.248.50,2
0.88.234.189,2
0.88.234.79,2
0.88.238.140,2
0.88.236.132,2
0.89.5.29,2
195.165.144.153,2
0.88.255.98,2
0.89.3.128,2
178.33.116.192,2
0.92.14.215,2
0.89.8.61,2
0.89.10.38,2
0.95.150.193,2
0.89.28.192,2
0.89.66.235,2
0.86.240.115,2
0.89.32.19,2
0.104.32.173,2
0.89.21.83,2
0.89.34.224,2
46.244.21.6,2
0.89.34.38,2
0.88.144.83,2
0.89.111.110,2
0.89.49.156,2
0.89.47.168,2
0.89.40.139,2
5.9.10.75,2
0.89.48.239,2
0.89.56.189,2
0.89.244.192,2
0.89.67.92,2
0.97.28.236,2
0.89.86.151,2
0.89.80.44,2
0.92.127.212,2
0.89.86.55,2
0.89.92.122,2
0.89.73.199,2
0.89.89.227,2
67.217.35.96,2
0.89.76.253,2
0.102.3.85,2
0.96.6.144,2
0.89.100.128,2
0.89.98.26,2
0.89.93.53,2
0.89.148.153,2
0.95.237.94,2
0.90.92.144,2
0.89.122.16,2
0.89.95.102,2
0.92.200.21,2
0.89.117.245,2
0.89.125.55,2
0.92.205.39,2
0.89.114.254,2
0.89.120.45,2
0.89.120.79,2
0.89.133.173,2
0.89.129.161,2
0.92.200.14,2
0.89.117.34,2
0.92.221.169,2
0.89.131.37,2
0.89.111.173,2
0.89.127.223,2
0.89.132.62,2
0.89.140.54,2
0.95.0.179,2
0.89.141.218,2
0.104.209.253,2
0.104.210.25,2
0.104.210.29,2
0.89.236.222,2
0.89.238.69,2
0.89.152.10,2
50.87.184.223,2
0.89.158.7,2
0.89.154.135,2
0.89.148.164,2
0.90.10.15,2
0.92.227.217,2
0.93.9.128,2
0.98.224.57,2
0.89.170.74,2
0.92.255.119,2
0.89.160.150,2
31.47.72.141,2
31.47.72.151,2
0.89.179.197,2
0.96.127.106,2
0.89.180.228,2
0.105.51.42,2
0.89.205.61,2
0.89.209.149,2
0.93.101.169,2
0.89.243.15,2
0.89.202.252,2
0.89.201.33,2
0.89.216.200,2
45.54.28.11,2
0.93.155.92,2
0.89.208.234,2
0.88.86.152,2
213.160.76.76,2
0.87.249.89,2
0.89.232.15,2
0.89.220.249,2
0.89.227.4,2
0.89.247.241,2
0.89.240.171,2
0.89.229.15,2
0.97.52.255,2
0.89.245.180,2
0.89.236.17,2
0.89.225.224,2
0.90.81.221,2
0.89.231.226,2
0.89.254.203,2
0.89.245.176,2
0.90.67.182,2
0.105.141.190,2
0.90.3.121,2
176.31.176.87,2
37.187.202.104,2
0.89.251.85,2
0.90.1.107,2
0.90.34.205,2
0.89.251.246,2
0.90.2.183,2
0.90.12.58,2
0.90.105.18,2
0.90.13.229,2
0.93.209.147,2
0.90.33.57,2
0.90.24.114,2
0.90.117.128,2
0.98.0.37,2
0.90.26.27,2
0.90.19.211,2
0.90.26.229,2
0.94.69.178,2
0.90.46.131,2
0.105.244.247,2
0.90.34.69,2
0.90.57.208,2
0.90.41.136,2
0.90.46.232,2
0.90.58.237,2
0.86.0.197,2
0.90.68.90,2
0.97.155.2,2
0.90.89.7,2
0.90.85.225,2
0.90.83.213,2
139.59.247.111,2
0.90.72.123,2
0.90.68.63,2
0.87.231.93,2
0.90.77.47,2
0.90.87.19,2
0.90.95.142,2
0.90.98.7,2
0.90.94.241,2
0.90.188.172,2
0.85.206.63,2
0.90.215.242,2
0.94.86.11,2
0.90.141.137,2
0.90.119.16,2
0.90.124.42,2
0.90.114.209,2
0.90.120.130,2
0.90.117.35,2
0.90.120.101,2
0.90.119.189,2
0.90.132.59,2
162.240.81.37,2
0.90.142.85,2
0.90.141.197,2
0.90.147.60,2
0.90.141.213,2
0.90.159.196,2
0.94.216.150,2
0.90.152.157,2
0.90.151.162,2
0.90.146.24,2
0.90.242.88,2
0.94.183.156,2
0.90.152.166,2
0.90.171.156,2
0.103.105.142,2
0.90.177.225,2
0.94.223.164,2
0.105.48.218,2
0.97.237.40,2
0.103.49.80,2
0.90.173.203,2
209.132.243.249,2
0.87.156.8,2
0.91.90.31,2
0.90.185.216,2
0.90.194.22,2
0.91.14.209,2
0.90.204.114,2
208.87.103.32,2
176.126.245.146,2
0.94.69.161,2
0.90.210.197,2
0.107.22.234,2
0.90.231.67,2
0.90.222.78,2
0.90.224.99,2
0.90.227.173,2
0.90.231.36,2
0.90.72.73,2
0.90.222.11,2
0.90.224.101,2
0.86.111.107,2
0.95.90.128,2
0.88.215.49,2
0.90.245.233,2
41.31.21.11,2
0.90.245.55,2
0.90.236.218,2
198.18.1.10,2
0.90.235.244,2
0.90.254.30,2
0.91.6.164,2
0.91.1.167,2
0.90.248.214,2
0.91.4.159,2
0.95.143.254,2
0.107.132.196,2
0.104.7.175,2
0.91.25.213,2
0.91.28.179,2
0.91.17.86,2
0.91.21.72,2
0.95.245.152,2
0.91.40.67,2
0.91.47.5,2
0.91.19.239,2
0.91.24.43,2
0.91.38.201,2
0.91.54.166,2
0.91.71.93,2
0.95.138.181,2
0.95.194.78,2
0.91.63.108,2
0.104.62.189,2
0.91.64.166,2
0.91.54.104,2
0.91.55.115,2
0.91.50.39,2
0.91.72.45,2
0.91.66.188,2
0.91.69.198,2
0.91.60.72,2
0.91.66.197,2
0.91.63.73,2
0.91.63.226,2
0.85.228.204,2
0.91.69.82,2
0.91.90.80,2
0.91.67.199,2
0.91.66.112,2
0.91.79.242,2
0.91.105.250,2
0.91.72.43,2
0.104.41.139,2
0.91.85.231,2
0.91.100.221,2
0.91.84.71,2
0.91.96.179,2
0.92.220.4,2
0.91.88.191,2
0.87.26.113,2
0.91.101.186,2
0.96.51.29,2
0.96.72.80,2
0.96.85.166,2
0.91.101.220,2
0.96.84.146,2
0.91.134.73,2
0.91.111.32,2
0.91.156.156,2
0.86.160.116,2
0.91.154.78,2
0.100.1.140,2
0.91.119.121,2
0.91.122.122,2
0.91.151.176,2
0.91.134.166,2
0.91.135.103,2
0.91.131.167,2
0.91.225.194,2
0.91.144.12,2
0.91.145.145,2
0.91.140.33,2
0.91.213.179,2
0.91.147.237,2
0.91.151.54,2
0.91.146.67,2
0.91.150.102,2
0.91.171.129,2
0.108.149.242,2
0.91.175.17,2
0.91.170.236,2
0.91.170.186,2
0.91.172.10,2
0.91.176.94,2
0.91.186.179,2
0.91.201.113,2
0.91.195.219,2
0.91.186.196,2
0.91.208.230,2
0.91.191.5,2
0.91.179.181,2
0.91.201.4,2
62.113.104.214,2
62.113.104.216,2
0.91.181.103,2
0.91.206.78,2
0.104.215.48,2
0.91.190.106,2
0.91.196.69,2
0.91.228.106,2
0.91.203.229,2
0.91.208.244,2
0.97.98.43,2
0.108.97.97,2
0.89.178.145,2
0.97.69.74,2
0.91.230.94,2
0.91.255.113,2
0.92.16.73,2
0.97.124.16,2
0.91.239.170,2
0.91.242.122,2
0.91.238.205,2
0.91.249.234,2
0.92.8.13,2
0.91.243.36,2
0.91.247.164,2
0.100.64.202,2
0.102.250.223,2
0.93.95.139,2
0.92.90.128,2
0.91.241.219,2
0.91.252.66,2
0.92.17.60,2
0.86.231.174,2
0.92.14.110,2
0.92.19.131,2
0.92.11.131,2
0.92.11.250,2
0.92.12.105,2
0.92.12.93,2
0.92.17.68,2
0.92.9.183,2
0.90.216.9,2
0.92.24.123,2
0.92.27.197,2
0.92.59.115,2
0.92.28.74,2
0.92.17.61,2
0.92.26.127,2
0.92.71.158,2
0.97.158.142,2
0.86.221.78,2
0.92.121.237,2
89.22.114.182,2
0.92.45.192,2
0.92.53.101,2
0.92.94.56,2
45.33.55.242,2
0.92.76.164,2
0.92.40.72,2
0.92.81.134,2
68.87.34.195,2
0.87.153.153,2
0.97.219.244,2
0.109.165.124,2
0.92.75.134,2
0.92.85.132,2
0.97.246.41,2
0.92.86.59,2
0.92.125.228,2
0.92.102.43,2
0.92.98.217,2
0.92.96.95,2
0.92.106.151,2
0.98.32.54,2
0.92.104.102,2
0.92.209.170,2
0.107.98.52,2
0.105.218.85,2
0.92.105.109,2
0.92.127.214,2
0.98.55.176,2
0.85.234.128,2
0.92.125.112,2
0.92.120.88,2
0.92.122.136,2
0.92.136.100,2
34.254.1.203,2
0.98.73.164,2
0.92.192.13,2
0.92.129.255,2
0.92.125.16,2
0.98.95.9,2
0.92.137.237,2
0.92.152.76,2
0.92.180.161,2
0.92.144.44,2
0.92.139.25,2
0.92.150.68,2
0.90.183.115,2
0.92.155.170,2
0.92.149.15,2
0.87.218.30,2
0.92.164.100,2
0.92.161.43,2
0.92.179.92,2
0.92.171.54,2
0.98.163.183,2
0.92.176.15,2
0.92.237.41,2
0.92.235.146,2
194.165.190.18,2
212.2.174.242,2
0.92.212.23,2
0.92.203.30,2
0.92.212.140,2
0.92.179.99,2
0.92.209.217,2
0.92.238.198,2
0.92.246.118,2
0.98.244.137,2
0.92.223.165,2
0.92.235.22,2
0.93.36.45,2
0.92.220.52,2
0.92.217.236,2
0.92.232.50,2
0.92.232.159,2
0.92.229.73,2
0.92.237.42,2
0.105.196.203,2
0.93.20.3,2
0.92.231.236,2
0.99.20.112,2
0.92.5.229,2
0.92.233.66,2
0.99.12.7,2
0.99.35.228,2
0.92.235.29,2
0.92.235.125,2
0.90.205.133,2
0.92.248.113,2
0.92.255.8,2
0.93.2.202,2
0.93.2.156,2
0.91.194.123,2
0.93.44.196,2
0.93.11.179,2
0.93.70.126,2
0.110.247.149,2
0.93.12.82,2
0.93.11.117,2
0.111.11.244,2
0.93.38.183,2
0.93.88.153,2
0.93.33.121,2
0.99.125.59,2
0.93.76.189,2
0.99.128.74,2
0.87.26.26,2
0.93.58.30,2
0.99.165.253,2
0.93.57.86,2
31.47.72.143,2
31.47.72.153,2
0.88.118.193,2
0.93.78.56,2
0.93.82.109,2
0.93.77.41,2
0.93.74.240,2
0.93.80.75,2
0.93.74.210,2
0.93.100.41,2
0.93.90.95,2
0.93.107.118,2
0.93.99.176,2
0.93.90.96,2
0.93.106.1,2
0.93.105.241,2
35.212.43.152,2
35.212.64.89,2
0.93.117.179,2
5.253.131.31,2
0.93.129.216,2
0.93.168.160,2
0.93.165.5,2
0.97.67.183,2
0.93.178.209,2
0.111.196.75,2
0.93.163.186,2
0.93.246.35,2
23.225.33.87,2
0.93.206.177,2
78.46.161.5,2
116.203.54.38,2
0.93.193.76,2
0.109.156.177,2
0.93.242.243,2
0.90.77.10,2
0.93.214.110,2
0.93.194.71,2
0.93.219.166,2
0.93.223.178,2
0.93.203.204,2
0.93.208.242,2
0.93.201.144,2
0.93.76.251,2
0.94.119.85,2
0.93.205.247,2
0.93.221.47,2
0.93.235.187,2
0.93.224.17,2
0.100.224.138,2
3.38.96.205,2
0.93.229.80,2
0.93.245.27,2
0.92.226.113,2
0.93.246.29,2
0.94.3.168,2
0.93.241.155,2
0.112.76.77,2
0.94.3.221,2
0.98.78.246,2
0.95.116.60,2
0.99.10.164,2
0.109.68.170,2
0.101.15.88,2
0.100.196.176,2
0.93.250.117,2
0.94.26.211,2
0.94.3.133,2
0.94.5.248,2
0.94.9.136,2
0.94.49.130,2
0.94.22.107,2
0.94.7.102,2
0.106.204.148,2
0.94.13.195,2
0.94.14.16,2
0.94.21.35,2
0.94.13.216,2
0.94.35.180,2
0.112.135.93,2
0.94.38.8,2
0.101.56.74,2
0.94.72.223,2
0.94.46.2,2
0.94.46.182,2
0.94.52.155,2
0.95.8.45,2
0.94.58.12,2
62.109.0.185,2
0.94.58.1,2
90.156.136.71,2
0.94.98.136,2
0.101.67.185,2
0.101.91.176,2
0.94.81.213,2
0.94.86.139,2
0.94.154.107,2
0.101.76.37,2
0.94.87.188,2
10.10.34.34,2
0.89.159.35,2
0.101.92.114,2
0.94.109.177,2
0.94.115.33,2
0.94.126.77,2
0.94.113.234,2
0.94.198.36,2
0.94.196.57,2
0.94.118.105,2
0.94.126.202,2
0.94.125.91,2
0.94.180.177,2
0.94.156.216,2
0.94.130.130,2
0.94.129.13,2
0.94.188.253,2
0.110.236.246,2
0.94.194.156,2
0.94.139.23,2
0.94.187.202,2
0.92.240.225,2
0.94.137.84,2
0.94.161.223,2
0.94.158.32,2
0.94.192.149,2
0.102.170.9,2
0.94.155.34,2
0.94.178.101,2
0.94.194.100,2
0.101.255.75,2
0.104.59.85,2
0.92.56.56,2
0.94.211.114,2
0.94.189.49,2
0.94.198.114,2
0.99.241.5,2
0.103.112.46,2
0.102.30.144,2
0.94.171.78,2
0.94.206.52,2
188.166.171.147,2
0.94.215.202,2
80.82.116.60,2
0.88.132.162,2
0.94.226.85,2
0.94.234.61,2
0.94.222.182,2
0.94.244.200,2
0.94.249.16,2
0.102.242.173,2
0.94.234.197,2
0.102.106.170,2
0.95.16.196,2
0.95.13.26,2
0.95.10.96,2
0.102.139.214,2
0.95.18.236,2
37.27.12.66,2
128.140.36.143,2
0.101.73.14,2
192.168.0.5,2
0.102.182.18,2
0.94.208.253,2
0.104.211.86,2
0.95.16.6,2
0.95.44.160,2
0.102.226.14,2
0.105.21.247,2
0.102.226.165,2
0.91.89.28,2
0.95.58.76,2
0.89.150.87,2
0.114.87.53,2
0.103.92.95,2
0.95.52.45,2
0.95.51.104,2
0.95.52.73,2
0.103.8.99,2
0.95.81.223,2
0.95.147.47,2
0.95.59.109,2
0.95.70.139,2
0.95.72.162,2
0.95.74.103,2
0.105.62.191,2
0.89.74.101,2
164.90.244.73,2
0.95.82.251,2
0.95.122.168,2
0.95.102.64,2
0.105.101.110,2
0.95.116.203,2
0.89.178.141,2
0.95.120.186,2
0.95.134.73,2
0.95.104.25,2
0.95.108.12,2
0.112.18.255,2
0.95.140.41,2
0.95.173.181,2
0.95.115.54,2
0.95.120.38,2
0.95.120.139,2
0.105.125.241,2
0.95.128.148,2
91.183.113.161,2
0.95.221.117,2
0.105.25.103,2
0.95.199.26,2
0.95.131.1,2
176.9.144.83,2
0.95.148.52,2
0.103.165.137,2
0.95.138.69,2
0.95.198.144,2
0.108.113.183,2
0.95.157.32,2
0.95.161.65,2
0.95.223.127,2
0.105.195.186,2
0.95.202.168,2
0.104.141.133,2
0.95.237.69,2
0.95.162.68,2
0.95.175.65,2
0.115.45.102,2
198.18.1.176,2
0.95.170.231,2
0.95.167.210,2
144.76.241.37,2
136.243.210.48,2
0.95.212.233,2
0.95.203.131,2
0.95.197.224,2
0.95.209.224,2
0.95.193.101,2
0.95.202.19,2
0.95.198.200,2
0.96.40.209,2
0.95.209.86,2
0.115.126.73,2
0.95.224.40,2
0.95.213.229,2
0.95.244.206,2
159.203.176.226,2
0.95.218.132,2
0.96.69.2,2
0.95.224.110,2
0.95.223.114,2
0.95.221.218,2
0.115.163.26,2
0.95.238.120,2
0.111.148.207,2
0.96.70.246,2
0.95.246.154,2
0.95.237.75,2
0.95.244.115,2
0.96.0.106,2
0.96.114.253,2
0.96.7.196,2
0.104.100.198,2
0.96.8.7,2
0.96.45.197,2
0.96.5.143,2
0.108.177.195,2
0.96.10.111,2
0.96.1.145,2
0.95.200.76,2
0.104.120.232,2
0.96.42.22,2
0.104.244.35,2
0.96.26.96,2
0.104.168.82,2
0.96.108.8,2
79.175.125.218,2
0.96.52.46,2
0.96.25.209,2
0.96.53.14,2
0.96.50.155,2
0.96.54.142,2
0.96.63.247,2
0.96.78.10,2
0.96.59.248,2
0.104.150.111,2
0.105.197.169,2
0.108.243.233,2
0.96.63.234,2
0.97.64.250,2
0.94.129.187,2
0.96.91.105,2
0.96.80.117,2
212.123.41.108,2
0.104.240.20,2
0.96.86.168,2
0.96.114.255,2
172.16.0.1,2
0.104.251.171,2
0.96.81.154,2
0.94.154.205,2
0.96.93.239,2
0.96.105.182,2
0.96.128.82,2
0.96.135.119,2
0.96.170.7,2
0.96.127.10,2
0.96.135.31,2
0.98.178.132,2
0.96.132.95,2
0.96.137.77,2
0.105.157.230,2
0.96.138.176,2
0.96.189.96,2
0.96.171.80,2
0.103.88.236,2
0.96.50.206,2
0.97.12.162,2
0.96.184.128,2
162.241.252.248,2
0.96.161.221,2
0.96.181.72,2
0.105.156.193,2
0.96.185.91,2
0.105.156.62,2
0.96.177.121,2
0.96.191.204,2
0.96.197.227,2
0.96.203.175,2
0.89.174.59,2
0.97.33.34,2
0.96.198.125,2
0.96.151.112,2
0.96.228.30,2
0.97.110.183,2
0.96.207.167,2
0.96.212.147,2
0.96.207.101,2
0.94.72.231,2
0.96.227.126,2
0.96.228.196,2
0.96.240.1,2
0.96.249.211,2
0.97.25.56,2
0.96.253.134,2
0.97.3.76,2
0.97.28.31,2
0.97.4.55,2
0.97.6.112,2
0.97.16.49,2
0.97.26.100,2
0.97.24.170,2
0.97.22.187,2
0.97.32.69,2
0.97.60.192,2
0.106.112.39,2
0.117.202.202,2
0.97.26.166,2
0.106.6.55,2
0.97.65.103,2
0.98.3.81,2
0.106.162.208,2
0.97.81.30,2
54.36.158.41,2
54.36.158.42,2
103.233.0.85,2
0.97.86.111,2
0.97.89.191,2
0.97.89.96,2
0.97.92.192,2
0.91.54.75,2
0.97.111.86,2
176.31.53.70,2
5.39.50.171,2
0.97.104.227,2
0.97.126.115,2
0.106.236.105,2
0.97.128.129,2
0.97.101.232,2
0.97.125.54,2
0.97.126.174,2
0.97.126.120,2
0.97.131.17,2
0.97.136.178,2
0.118.103.8,2
0.97.131.190,2
0.97.132.50,2
0.97.148.152,2
0.97.168.23,2
0.97.246.205,2
0.97.153.171,2
0.93.27.45,2
0.97.169.169,2
0.97.169.93,2
0.97.188.148,2
0.118.157.158,2
0.97.169.203,2
0.97.184.104,2
0.97.188.81,2
0.110.226.239,2
0.118.184.4,2
0.118.188.154,2
0.94.82.49,2
0.94.235.231,2
0.97.218.59,2
0.97.208.28,2
0.97.199.179,2
0.97.225.72,2
0.97.213.47,2
0.97.199.254,2
0.95.111.177,2
0.107.251.61,2
0.97.209.42,2
0.97.210.77,2
0.97.234.63,2
142.4.204.181,2
0.97.221.215,2
0.88.235.12,2
0.97.223.74,2
0.97.221.15,2
0.97.231.164,2
0.97.218.181,2
187.130.13.133,2
0.97.227.252,2
0.97.241.226,2
0.97.232.241,2
0.97.236.46,2
0.98.54.172,2
0.97.243.172,2
0.97.239.3,2
0.97.240.199,2
0.98.0.235,2
0.98.6.114,2
0.98.1.128,2
0.98.13.246,2
0.98.7.151,2
0.98.18.93,2
0.98.22.235,2
0.92.45.21,2
0.98.16.112,2
0.98.33.239,2
0.89.227.172,2
0.98.28.34,2
147.45.78.227,2
0.98.24.202,2
0.98.21.22,2
0.98.38.235,2
0.98.41.78,2
0.98.36.211,2
0.96.26.16,2
0.119.91.179,2
0.108.84.53,2
0.98.48.187,2
0.98.44.46,2
0.98.47.114,2
0.98.46.208,2
0.98.49.208,2
0.98.60.229,2
195.248.243.22,2
185.208.175.236,2
0.109.199.165,2
0.108.121.210,2
0.103.80.22,2
0.93.212.196,2
0.98.74.120,2
0.98.67.153,2
0.98.67.98,2
0.98.86.142,2
0.98.86.177,2
0.98.91.142,2
0.98.85.218,2
0.98.83.99,2
0.98.94.206,2
0.98.84.39,2
0.98.87.165,2
0.98.88.211,2
0.98.116.240,2
0.98.199.157,2
0.98.112.193,2
0.98.117.205,2
0.98.111.90,2
0.98.109.7,2
0.98.120.61,2
0.98.112.223,2
0.98.137.55,2
0.98.129.118,2
0.110.44.137,2
0.119.224.184,2
0.119.225.77,2
136.243.147.81,2
0.98.136.105,2
0.98.148.32,2
0.98.164.221,2
0.120.3.99,2
0.111.53.106,2
0.98.158.177,2
0.98.156.78,2
0.98.167.83,2
0.98.167.159,2
0.99.23.158,2
0.98.188.83,2
0.98.175.59,2
0.98.169.5,2
0.120.67.192,2
0.120.65.29,2
0.109.177.214,2
146.148.34.125,2
0.98.194.74,2
0.98.198.191,2
0.98.211.241,2
0.98.251.18,2
0.98.220.135,2
0.98.229.104,2
0.98.223.35,2
0.98.226.162,2
0.111.57.248,2
0.98.238.112,2
0.120.152.229,2
0.98.254.146,2
0.99.5.94,2
0.98.236.46,2
0.109.230.219,2
0.86.0.190,2
0.98.238.192,2
0.111.7.164,2
0.98.251.98,2
0.98.255.108,2
0.100.15.16,2
0.99.12.145,2
0.99.44.191,2
0.99.4.232,2
0.110.18.208,2
0.98.255.84,2
0.99.4.9,2
0.98.254.167,2
0.99.108.23,2
0.99.8.80,2
0.99.35.227,2
0.99.37.235,2
0.99.12.88,2
0.112.15.64,2
0.99.17.197,2
0.99.27.211,2
0.110.119.145,2
0.99.22.106,2
0.110.39.43,2
0.99.42.53,2
0.99.35.87,2
0.87.70.248,2
0.99.60.194,2
0.99.35.99,2
5.101.159.26,2
0.121.63.171,2
0.99.65.132,2
0.110.100.217,2
0.95.146.186,2
0.99.74.246,2
0.99.77.32,2
0.100.19.100,2
0.99.87.188,2
0.99.80.191,2
0.99.116.251,2
0.99.95.48,2
0.99.96.21,2
54.145.242.61,2
0.99.107.224,2
0.121.148.44,2
91.195.240.40,2
0.121.152.43,2
0.110.214.85,2
3.10.245.25,2
0.99.147.55,2
0.99.110.62,2
